"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","H9UD1","H9UD2","H9UD3","H912h1","H912h2","H912h3","gene_name","biotype"
"ENSG00000160216",1700.78525529729,0.91663867719574,0.0672381090965286,13.6327253920807,2.55844190714469e-42,4.70474770868281e-41,1.17550919333982,1.18409328318695,1.07953905324602,0.629333281982287,0.562506415476989,0.626818309697467,"AGPAT3","protein_coding"
"ENSG00000145220",1598.05838955278,0.591349612289376,0.04340433059868,13.6242076339581,2.87513855576959e-42,5.28357396249316e-41,22.4069552854457,22.1985634301838,22.3675618281801,13.9070085729612,14.8836346498127,15.7969897642762,"LYAR","protein_coding"
"ENSG00000167106",1790.20897980754,-0.653553904270208,0.0479916239563769,-13.6180827067713,3.12668810336861e-42,5.74198433372318e-41,7.17937167653748,6.89367921075649,7.03278378126357,10.7621980076273,10.8452190410991,11.7529484059696,"FAM102A","protein_coding"
"ENSG00000198146",3883.4869320164,0.614467631394433,0.0451608818308925,13.606192051239,3.67920213073674e-42,6.74306817838912e-41,24.7682784663234,24.4376029879103,25.2955705071403,17.2623901896275,16.1130083828434,15.4733547367887,"ZNF770","protein_coding"
"ENSG00000224914",821.128916458687,-0.915804535250619,0.0673304965467428,-13.6016304976281,3.91604677576201e-42,7.16275320355454e-41,3.20128566861219,3.17579147108094,3.17610973315542,6.36295935476359,6.10173167377946,5.69518076758041,"LINC00863","lincRNA"
"ENSG00000160223",512.163996561416,0.961691971092977,0.0707890258419301,13.5853256865041,4.89350382840569e-42,8.94461892162091e-41,1.82266142202738,2.01745561557216,1.83627266847309,0.978119170738294,0.938051414298414,0.999918123589013,"ICOSLG","protein_coding"
"ENSG00000185437",359.665175017431,-1.22904255704744,0.0904723382213033,-13.5847329825952,4.93327784757797e-42,9.01130051690761e-41,4.47450412495373,4.09375457708497,4.37183055911694,9.23484859253244,10.4086915064824,10.9700496740636,"SH3BGR","protein_coding"
"ENSG00000184985",181.023337270096,-1.59322497974019,0.117306412126326,-13.5817382090287,5.13921584207475e-42,9.38121168023291e-41,0.372813663552039,0.421914249577522,0.538157096229824,1.37583082529047,1.33089427757822,1.40188660001903,"SORCS2","protein_coding"
"ENSG00000164458",831.879549261211,-0.978595023546792,0.0721620484855346,-13.5610759961028,6.81292941976982e-42,1.24281458475441e-40,2.78270462232304,3.06011909384456,2.661266376829,5.73786324703501,5.82854940923543,5.30975826436131,"T","protein_coding"
"ENSG00000158715",396.882289142297,1.00675269713829,0.0742403405624892,13.5607230450524,6.84579282382172e-42,1.24797754189363e-40,5.86079217778207,5.55290062940489,5.43276814904314,2.87459468008106,2.79642986945854,2.72453775903938,"SLC45A3","protein_coding"
"ENSG00000152582",156.218648537583,-1.94851834963665,0.143779145883207,-13.5521625035904,7.69299019091351e-42,1.39869296075725e-40,0.0875126831050853,0.0878577336134708,0.0942890012808591,0.361057218610163,0.360038816766252,0.356375468554105,"SPEF2","protein_coding"
"ENSG00000246792",150.176571399347,1.52571448291786,0.11269787886854,13.5380940460962,9.31751741537207e-42,1.69068454268452e-40,3.48043539300298,3.42823075789142,3.36359855668904,1.22369464634263,1.20889198174411,1.12834499001276,"RP11-68L18.1","antisense"
"ENSG00000163286",53.8203398288801,3.05236709077325,0.22547418184485,13.5375459212159,9.38729045934269e-42,1.70221622822395e-40,1.67829784423588,1.80160850846734,1.75072949290239,0.147794469399223,0.208062492341104,0.226566133935809,"ALPPL2","protein_coding"
"ENSG00000124098",1588.09098840031,-0.647411133731704,0.0478875711043883,-13.5193980149972,1.20154980706e-41,2.1744713869433e-40,7.15124481713564,7.0646773370276,6.95316226318004,11.1791548049076,10.7850984441149,11.3523056595578,"FAM210B","protein_coding"
"ENSG00000115414",25594.8716435431,-0.635058993619738,0.0469751753637182,-13.5190340153628,1.20750935849288e-41,2.18381219936819e-40,29.8099831830628,31.7985894111407,30.3926387953573,50.8150418690665,48.7332660361079,44.0474173773148,"FN1","protein_coding"
"ENSG00000117118",1648.90870822101,0.646281708904175,0.0478085398491911,13.5181227233216,1.22255865617048e-41,2.20956885791235e-40,20.5152740719316,19.6362115423496,20.4358927611211,12.632677008759,12.9920744354426,13.2161682847552,"SDHB","protein_coding"
"ENSG00000140451",1259.90197108493,0.82258847078562,0.0608512024583829,13.5180314858725,1.22407560865827e-41,2.21085022308358e-40,11.0794504372379,10.9450663612268,10.6977492155846,6.0887243376496,6.42433163368432,6.03527947854878,"PIF1","protein_coding"
"ENSG00000166780",951.890815818648,-0.793472878301895,0.0587061878577099,-13.516000736159,1.25832851618527e-41,2.27121656915419e-40,4.47681704447367,4.8780689054835,4.52566073894159,7.72798695385873,7.99334009181007,8.46171984750108,"C16orf45","protein_coding"
"ENSG00000179542",373.59650836392,0.978491915292952,0.0724352049235481,13.5085131094156,1.39306621510829e-41,2.5127535164145e-40,2.90056038775163,2.91795974244488,3.04112373709234,1.54151646545801,1.5977823454435,1.37138449698947,"SLITRK4","protein_coding"
"ENSG00000119139",1073.93127498891,0.702054329528793,0.0520313052149391,13.4929217444889,1.72141109221978e-41,3.10091979699867e-40,6.86872494343681,6.89743131770795,7.21076903762253,4.47652600464007,4.42544307724207,4.0449876316745,"TJP2","protein_coding"
"ENSG00000109189",2133.71865354687,0.587488490557773,0.0435662237698845,13.4849532440743,1.91787035908116e-41,3.45027525545941e-40,6.53249422801103,6.37915974595932,6.46390320370342,4.46986598538386,4.18337559072278,4.28922479183478,"USP46","protein_coding"
"ENSG00000123243",641.622984615227,0.971751780642097,0.0721171336463853,13.4746312215752,2.20584716344769e-41,3.96574217696578e-40,0.923163569228052,0.926187056725991,0.90260927028326,0.44449598539336,0.480179088212877,0.478524044030002,"ITIH5","protein_coding"
"ENSG00000270246",201.675449811999,1.63664599908529,0.121537355949938,13.4661971728218,2.47277540219439e-41,4.43398121430178e-40,18.0427097443109,15.7437438311494,19.7435471670544,6.91350440780465,5.66746349612312,4.5397943646021,"SNORD109A","sense_intronic"
"ENSG00000204634",533.549555853674,-0.959624541268783,0.0713017024745642,-13.4586483627248,2.73880349819118e-41,4.90457330634852e-40,1.7782847369848,1.66976043294198,1.862262503573,3.53319612530149,3.64867599286683,3.23161083426502,"TBC1D8","protein_coding"
"ENSG00000198355",2327.55914568514,0.658564092129281,0.0490000673570526,13.4400650376758,3.52127016706638e-41,6.29755003800244e-40,18.9965558932983,20.0051863424591,19.2856327681549,11.7483196857126,12.338703943789,12.9428452172928,"PIM3","protein_coding"
"ENSG00000248593",141.790819370479,1.47813720531369,0.110026300983987,13.4343987946011,3.80143081264542e-41,6.78972267143712e-40,8.81986966423464,8.70990952477518,8.91194121279127,3.04019163656646,3.18808696550674,3.23124753803003,"DSTNP2","transcribed_unprocessed_pseudogene"
"ENSG00000147027",1080.70366065969,0.6037755864919,0.0449519992034018,13.4315624931362,3.9498846456337e-41,7.05027355241193e-40,11.735890925007,11.6146450150307,12.4432074523493,7.85361470646008,8.09802033160953,7.70773748217066,"TMEM47","protein_coding"
"ENSG00000117971",233.180570991062,1.87930600783033,0.139927115800763,13.4306063344163,4.00121892147484e-41,7.13724598098539e-40,0.916359444704364,0.962127599568212,0.833047341083702,0.20907033036444,0.256257434108521,0.251345178700062,"CHRNB4","protein_coding"
"ENSG00000143669",239.249027149528,-1.92527274485443,0.143428464533985,-13.4232263526619,4.4204130790305e-41,7.87985427241117e-40,0.0664220104713676,0.0591347822158948,0.0760380536707152,0.309402201966884,0.250129272252912,0.240662779182984,"LYST","protein_coding"
"ENSG00000038427",17213.6357834472,-0.691149003383644,0.0515227010060871,-13.4144559560647,4.97571077530957e-41,8.85818958651891e-40,32.3651218642228,35.6385309759714,34.8722551348622,61.365978653684,53.731763374238,51.9008427642763,"VCAN","protein_coding"
"ENSG00000152270",1373.29448811061,-0.647082953312342,0.0482388263615924,-13.4141520869908,4.99614607145734e-41,8.88878705808109e-40,1.92820860523988,2.16489152349093,2.25001616933758,3.45459834683163,3.31377996485165,3.23428208721279,"PDE3B","protein_coding"
"ENSG00000082497",294.540523219974,-1.16893973729661,0.0871761789546185,-13.4089352310925,5.3602879359949e-41,9.52425706445639e-40,1.36565825508594,1.28649203242289,1.20755152786753,2.88611641711798,2.98076065657891,2.86333319786205,"SERTAD4","protein_coding"
"ENSG00000101940",2512.92702264738,-0.713448888780934,0.0532079745526964,-13.4086834685719,5.37851385728911e-41,9.55043962861791e-40,5.04318796672579,5.20230390057919,5.0129851844852,7.91455659682385,8.31165320907388,8.92204836115722,"WDR13","protein_coding"
"ENSG00000183826",563.905508223851,-0.943389331758957,0.0704501840920349,-13.390871066093,6.83741148808142e-41,1.21016876163242e-39,0.993012833538371,0.954829653785515,0.864697717012727,1.78170508653242,1.76988107131163,1.88251075133224,"BTBD9","protein_coding"
"ENSG00000104964",5686.85521823525,0.614799098753946,0.0459467983634332,13.3806733146228,7.84336193079193e-41,1.38731682296225e-39,14.7873642701025,14.2581339480535,14.4560796065201,9.30272207237679,9.1337048370208,10.0595858313448,"AES","protein_coding"
"ENSG00000127564",1521.06333226745,0.6733171516198,0.0503401626961971,13.3753471494176,8.42593838847392e-41,1.48747711047621e-39,9.40639987431013,9.67710051093913,9.51105678385345,5.89415804434071,5.75302710869868,6.33545630411075,"PKMYT1","protein_coding"
"ENSG00000133317",75.0130365011042,4.11817371588401,0.308236103022105,13.3604521842423,1.02936927174849e-40,1.81486026951378e-39,1.02643614151849,1.0980113549221,1.0724705409524,0.0763828167322651,0.00952092131803181,0.0266596619840453,"LGALS12","protein_coding"
"ENSG00000260903",161.130469507071,-1.45984456425804,0.109345525107174,-13.3507481246003,1.17265271611593e-40,2.06481957986359e-39,0.415222244194736,0.374386940519722,0.43339346977101,1.11352251043542,1.18201922579537,1.11354956487923,"XKR7","protein_coding"
"ENSG00000145911",1420.37565042664,0.681141128917433,0.05107350735399,13.3364862568856,1.41996255045109e-40,2.49546790417425e-39,9.23861508290131,9.64799161147589,9.35017346443422,6.02441200308365,5.6981617929716,5.94557233581024,"N4BP3","protein_coding"
"ENSG00000136147",82.6459215103994,-3.84257019152856,0.288450941326444,-13.3213993820178,1.73818607098418e-40,3.04884522181667e-39,0.00517535042579173,0.0407817839072308,0.0317140135511679,0.595453837007802,0.513413862853172,0.600048909271137,"PHF11","protein_coding"
"ENSG00000276855",218.55501599998,-1.62096659204103,0.121840008970224,-13.3040583773854,2.19237725989897e-40,3.83567896180406e-39,3.19527635389954,3.29041026491507,3.46470016905408,9.45472593997369,10.3050864752836,11.4895415712979,"CTD-3157E16.2","lincRNA"
"ENSG00000184271",277.690522597881,1.19972965732551,0.0902212235485076,13.2976433940787,2.38879294062681e-40,4.17664800219625e-39,2.44255481122875,2.13540576484897,2.44423040957619,0.953913041963422,1.08762413083466,1.01515706744429,"POU6F1","protein_coding"
"ENSG00000162104",495.247401331737,0.93460314627863,0.0703187985322577,13.2909430449085,2.61264482883723e-40,4.56512135705448e-39,1.58672906408429,1.54148636903846,1.56902748523559,0.824426332653544,0.794975788793799,0.841331367961452,"ADCY9","protein_coding"
"ENSG00000197782",926.361070055445,-0.89234598700916,0.0671452248966703,-13.2897907242457,2.65319232361802e-40,4.63301222406892e-39,1.45194287405934,1.6963856232816,1.63145708163418,3.30324303324799,2.81678105321344,2.82394442621766,"ZNF780A","protein_coding"
"ENSG00000120675",322.725137549123,-1.73646075099197,0.130778006579244,-13.2779264374226,3.10884216302176e-40,5.41829605775569e-39,0.202499582408823,0.184118952898754,0.174543690881391,0.649508013394061,0.639613647261858,0.637131223856455,"DNAJC15","protein_coding"
"ENSG00000180011",416.713053766069,-1.15926847283065,0.0873267670563997,-13.2750645868058,3.22992490378098e-40,5.62574380281089e-39,0.525219077028942,0.550620327523485,0.502804776010528,1.16113446074292,1.23734626456201,1.16232247847566,"ZADH2","protein_coding"
"ENSG00000055118",406.342445269391,0.865593598718327,0.0652545318224366,13.2648809905446,3.70007788979811e-40,6.44053634214668e-39,4.34403521661931,4.58121184152928,4.51562563303572,2.38974111154698,2.45287251291795,2.55373886515878,"KCNH2","protein_coding"
"ENSG00000234456",1200.96849816408,-0.76735274625094,0.0579005478533857,-13.2529444832545,4.33841589321748e-40,7.52771554128789e-39,1.43461285073087,1.51524584465734,1.49608588952536,2.72509004426212,2.50679552622877,2.38674018827153,"MAGI2-AS3","processed_transcript"
"ENSG00000164081",875.32317137369,-0.866835235816949,0.065457859702518,-13.2426455700874,4.9764458902938e-40,8.62930854854938e-39,1.84116002987091,1.90899329715537,1.72359880956746,3.23122949404318,3.21071646029935,3.58905543226841,"TEX264","protein_coding"
"ENSG00000118096",794.355180211749,-0.761352486544895,0.0575058835533164,-13.2395581025898,5.18530164835249e-40,8.98577637769912e-39,3.90194012015918,3.88223549871993,3.81834917578842,6.59187313251837,6.38061492063861,6.79644301908415,"IFT46","protein_coding"
"ENSG00000164626",1029.56757601147,0.856417536230556,0.0646875005414077,13.2393047971044,5.2028188125014e-40,9.01042602319467e-39,10.0388914999848,10.197118073379,10.0378001131321,5.4126356614531,5.42613934573804,5.91317832861775,"KCNK5","protein_coding"
"ENSG00000135124",534.265536248794,-0.90002431908512,0.0679875791469355,-13.2380698118399,5.28906981742393e-40,9.15400489653201e-39,1.19450373562683,1.12214322369484,1.10751223566782,2.08262304329694,2.0608552889966,2.27957155504709,"P2RX4","protein_coding"
"ENSG00000151458",2510.99450899184,0.620106649746082,0.0468549701270102,13.234597056943,5.53930137154156e-40,9.58103055812211e-39,7.31901246935652,7.79854172691521,7.92353541884117,5.38759865881824,5.06028198498845,4.6084270450269,"ANKRD50","protein_coding"
"ENSG00000162545",302.771175914429,-1.2241949268703,0.0925162233067092,-13.2322189894399,5.71741071063316e-40,9.88284960676281e-39,2.14610600234101,2.19884968946045,1.9793771836047,5.47020726712618,4.84318162740813,4.58991363400265,"CAMK2N1","protein_coding"
"ENSG00000184304",1002.93611751854,-1.03436012897126,0.0781716369512677,-13.2319108222855,5.74090433979942e-40,9.91719478850578e-39,0.915958354461993,1.03992666155917,1.16900212951245,2.29372586805448,2.15417943833382,2.05334628313136,"PRKD1","protein_coding"
"ENSG00000272767",125.075200380844,-2.28202478821978,0.172818450271711,-13.2047520657193,8.23704736852488e-40,1.42202099145077e-38,0.469173621933666,0.831845291692012,0.673582570748995,3.78273741553018,3.36733948278794,3.00698354757872,"JMJD1C-AS1","antisense"
"ENSG00000179387",3068.83123864955,-0.621500734314826,0.0470843426733961,-13.1997326292927,8.80470044263573e-40,1.51906064446306e-38,7.23980138110135,7.59669187463416,7.59214848013886,11.8555738491328,11.5905831306665,11.2475184266625,"ELMOD2","protein_coding"
"ENSG00000138709",907.312770212959,0.713715392283354,0.0540715116958354,13.199471771719,8.83524183887846e-40,1.52336939153895e-38,2.92371156368864,3.09598713791059,3.03093657570945,1.85872528239607,1.81415134750295,1.86306321487229,"LARP1B","protein_coding"
"ENSG00000122507",698.041822282515,0.743595290946125,0.0563657082986293,13.1923347260449,9.71297921742139e-40,1.67260069431279e-38,4.81106951013283,4.43408794345645,4.76071186698632,2.84841109185254,2.82257998580406,2.72421469132092,"BBS9","protein_coding"
"ENSG00000197905",779.970161482287,0.809999747494529,0.0614525293897421,13.1809016738331,1.1303175132297e-39,1.9439898249217e-38,14.5669736506477,16.0320605777332,15.4550799108103,8.31839803876072,8.76104954752182,9.25163803951609,"TEAD4","protein_coding"
"ENSG00000111846",693.921750401251,0.692877995859958,0.0525908218917754,13.1748843417166,1.22414892429183e-39,2.1040444105149e-38,5.09270033105549,4.87182098713259,4.81681631095248,2.98575004827463,3.12297157983289,3.06420201678087,"GCNT2","protein_coding"
"ENSG00000229544",171.940942814918,-1.69750486188067,0.128890729832807,-13.1701082310778,1.3041058908609e-39,2.24006588145806e-38,2.36267521536545,1.85866529204854,2.49863988501055,8.01101048145801,7.50965681909543,6.66457803193557,"NKX1-2","protein_coding"
"ENSG00000095777",146.633905258265,1.82265482542871,0.138511793127673,13.1588421770606,1.51387947212195e-39,2.59388127712416e-38,0.630324561641317,0.569633188876052,0.642867776960865,0.16940790814093,0.205883528159589,0.137965161676105,"MYO3A","protein_coding"
"ENSG00000174371",1359.15430953818,0.615800653812622,0.046823021224863,13.1516642391635,1.66469618521015e-39,2.84694260724409e-38,10.4572680673076,10.240805860732,10.6642835478683,7.16171931665782,6.70822498517703,6.68030597720501,"EXO1","protein_coding"
"ENSG00000166897",91.8407583420161,1.77521107107837,0.134988630622381,13.1508191682036,1.68340731527598e-39,2.87643421178125e-38,0.878682805131792,0.876743340913375,0.824154733194477,0.236924154837953,0.248560877998765,0.261860902157111,"ELFN2","protein_coding"
"ENSG00000158828",1342.60683540605,-0.780258104640629,0.059385409960693,-13.1388855470911,1.97108318049164e-39,3.36461316704883e-38,4.03576630053139,3.87827512614059,4.01370295837957,6.64191710819071,6.7304408677109,7.23305957460431,"PINK1","protein_coding"
"ENSG00000126822",616.343122684947,0.783719782703099,0.0596543586883171,13.1376784519282,2.00277401558422e-39,3.41657764267027e-38,2.77254429219461,2.75167810567205,2.71255926391476,1.60868881906278,1.56785831760113,1.62091192548335,"PLEKHG3","protein_coding"
"ENSG00000165238",2070.82700387178,0.593459561870256,0.045209714603399,13.1268150457565,2.31176675777211e-39,3.93633315450642e-38,7.01388407913757,6.94192108011809,7.13467051503013,4.76031483703023,4.43797623134491,4.83064642800032,"WNK2","protein_coding"
"ENSG00000147145",694.367067253619,0.781256391717957,0.0595699427781939,13.1149427929943,2.7038618645314e-39,4.58684266578876e-38,9.8348316301179,10.1946697735644,10.1877299005709,6.44708514405541,5.68603612270879,5.51454494388255,"LPAR4","protein_coding"
"ENSG00000116106",2996.60118316621,0.591002082183548,0.0450888028382198,13.1075132844863,2.98217021403043e-39,5.05270114962938e-38,3.95674723241071,3.98560417314971,4.08222173076313,2.86628946565163,2.58068139204698,2.57163038097885,"EPHA4","protein_coding"
"ENSG00000129173",267.438108697767,1.21607154541621,0.0927789737660255,13.1071890111973,2.99494575309345e-39,5.07120672288961e-38,2.77771183037858,2.64067345535756,2.76010518054614,1.35067513428196,1.15371028927947,1.01836903664176,"E2F8","protein_coding"
"ENSG00000249853",44.2034029172593,2.92620814839802,0.223377865151848,13.0998124922039,3.30072093462437e-39,5.58205358060115e-38,1.12327298724937,1.34093839377935,1.12227733626611,0.153151828261605,0.173784653005303,0.122883026120417,"HS3ST5","protein_coding"
"ENSG00000225366",425.71821525357,1.77666839716797,0.135707058917019,13.0919379680489,3.66144975706699e-39,6.18445985818667e-38,1.71956460608633,1.70287837510826,1.61054192834157,0.55983531267329,0.334953741129577,0.528504024842383,"TDGF1P3","transcribed_processed_pseudogene"
"ENSG00000062038",695.415014903162,0.750305895438324,0.0573807547927021,13.075915403151,4.52088574051073e-39,7.626695223033e-38,6.67326497981064,7.34485421546148,7.22056352060092,4.25756730332437,4.21090074425876,4.20206035290859,"CDH3","protein_coding"
"ENSG00000176273",758.31921596393,-0.819207221567147,0.0626782225515738,-13.0700455152996,4.88362985513294e-39,8.23356523265574e-38,1.59957357377484,1.66592377960812,1.76963107587941,3.07854964421538,2.95909788423731,2.91849580276943,"SLC35G1","protein_coding"
"ENSG00000150551",103.791210877038,-1.94012413289217,0.148531844502923,-13.0620079443906,5.42770302470337e-39,9.14521169119201e-38,0.62323063212084,0.695733513725823,0.636515504150928,2.3812232278863,2.57163558436341,2.7264625568592,"LYPD1","protein_coding"
"ENSG00000179546",63.3985700546281,2.27359150716529,0.174090347930739,13.059836654872,5.58474861826098e-39,9.40402931947541e-38,2.63352863511634,2.4286361479135,2.47562674086093,0.519861181251871,0.457407225226078,0.55500996483187,"HTR1D","protein_coding"
"ENSG00000147852",964.778339802434,0.724570287323194,0.0554982346870455,13.0557357618498,5.89378545305826e-39,9.91830574120746e-38,2.33396167981521,2.32537827909192,2.48469761060489,1.48761035901351,1.42787313297164,1.42561678925283,"VLDLR","protein_coding"
"ENSG00000128228",669.020369570923,0.962753746995263,0.0737454193835394,13.0550989477478,5.94327648517169e-39,9.99544403587911e-38,21.9306863490719,22.9939498039561,21.8127649530893,11.0833274133326,10.1277825903959,13.0322648528013,"SDF2L1","protein_coding"
"ENSG00000261069",196.305043286639,1.33986588272333,0.102656617953651,13.0519191985096,6.19664662241258e-39,1.04151622560857e-37,8.31075022541722,7.74683970137771,7.878667080783,3.24402951928749,3.28733687838451,2.90509790217728,"SNORD116-21","lincRNA"
"ENSG00000198814",279.192812623972,1.36203414893402,0.104416763193659,13.0442096390968,6.85643220140384e-39,1.1509972658099e-37,1.66901140022747,1.45517304121081,1.61250368146707,0.610695514352457,0.617038847353168,0.606040098607267,"GK","protein_coding"
"ENSG00000183155",887.802452323273,-0.767293228578911,0.0589039204760271,-13.0261826781324,8.68449557612733e-39,1.45252966044971e-37,5.20666875007621,5.21997184001958,5.17173898832979,8.73188400764479,8.53826820422013,9.42212429613079,"RABIF","protein_coding"
"ENSG00000100276",240.90459482382,-1.59783936380349,0.122676461446469,-13.0248243629094,8.84042669809137e-39,1.47770675467241e-37,1.07373734619676,0.925427887007363,0.969338419675968,2.92206898340608,3.04890503564758,3.19697747170281,"RASL10A","protein_coding"
"ENSG00000145358",155.636330701408,1.50329182248001,0.115538994877157,13.0111208261621,1.05779114505316e-38,1.76489872573718e-37,3.42252284809767,3.13215405978889,3.54553531668015,1.28130644350605,1.03947854390055,1.22624947139707,"DDIT4L","protein_coding"
"ENSG00000175592",122.036516753182,1.47595805298763,0.11348806365907,13.0054034353918,1.13995717811754e-38,1.89967407215775e-37,5.93485984145852,6.35587992348459,6.21827796855508,2.17080815200343,2.3250321953165,2.14873767416717,"FOSL1","protein_coding"
"ENSG00000149926",239.794533504896,1.07707047781125,0.0830902247602117,12.9626617441407,1.99212943903793e-38,3.31170339249058e-37,3.62058995394396,3.42082286687817,3.41469498648438,1.61671140222263,1.64290076841111,1.70154028266056,"FAM57B","protein_coding"
"ENSG00000213930",865.916732043143,-0.704715645807107,0.0543656096730047,-12.9625263111329,1.99565042895817e-38,3.31554236111612e-37,3.43375047252092,3.39904532131288,3.40906883940564,5.56717554991768,5.47300666970645,5.74002425009784,"GALT","protein_coding"
"ENSG00000174332",107.666768252044,-2.41063736254719,0.18599015228427,-12.9611021494447,2.03305248122515e-38,3.37563198081091e-37,0.311836948575399,0.193071726070763,0.233988324935791,1.50297180950112,1.42956024142937,1.25539956414912,"GLIS1","protein_coding"
"ENSG00000140835",80.8590342298976,1.97295866285825,0.152233962616956,12.9600427456684,2.06132632644309e-38,3.42050165375756e-37,2.44061692279019,2.11737715623516,2.39950979840237,0.584676262959976,0.542539124488369,0.619761393994029,"CHST4","protein_coding"
"ENSG00000128805",190.526543872084,1.36246051382259,0.105136113475226,12.9590154019116,2.08911779841644e-38,3.46451698897387e-37,1.79140905712222,1.8263887140506,1.85923496284181,0.683791182223938,0.74877421157365,0.692936351662558,"ARHGAP22","protein_coding"
"ENSG00000235884",318.765439936945,-1.19648225180029,0.0923632860938078,-12.9540892534409,2.22764188669019e-38,3.69200272232002e-37,1.96545249123483,1.91371922531129,2.09634409348546,4.63178444249226,4.81360268152142,4.42011907033941,"LINC00941","lincRNA"
"ENSG00000075131",732.882168148306,0.784654189678547,0.0606247343361203,12.942806236943,2.58029158003569e-38,4.26871333159109e-37,10.0306425287177,9.28003185422508,9.74424207787781,5.40463878701452,5.87577352179936,5.63072059881536,"TIPIN","protein_coding"
"ENSG00000171295",374.266894009107,-1.17443646678016,0.0908531523184021,-12.926755283782,3.17956524951022e-38,5.25377076825774e-37,0.725069251982877,0.79482837035641,0.689336571149463,1.67264938959063,1.64439214106968,1.71373467435638,"ZNF440","protein_coding"
"ENSG00000112167",513.416175673114,-0.876647851840523,0.0678934315639326,-12.9121158210278,3.84586296503803e-38,6.34323980182855e-37,2.93794116036288,3.21447772034011,3.09679481588753,5.66848634172714,5.58599777514555,5.84139777778963,"SAYSD1","protein_coding"
"ENSG00000232573",936.362447057562,-0.979264884135166,0.0759046983313739,-12.9012420266797,4.42900634611746e-38,7.28748650924907e-37,32.3390396939639,30.2204347025888,36.4504763051828,63.4837362718669,63.5090468089166,69.9598690121744,"RPL3P4","processed_pseudogene"
"ENSG00000167994",353.767445123717,1.12865896145852,0.0876621986534431,12.875093013814,6.21641458979173e-38,1.0203944356357e-36,3.99228356819444,4.00628794730178,3.76486125055704,1.81695053574206,1.58175253034767,1.96624615016726,"RAB3IL1","protein_coding"
"ENSG00000107736",1154.36414951998,-0.7016725958415,0.0545180435258916,-12.8704654544007,6.60031997878761e-38,1.08276112457773e-36,0.88095732577378,0.890974372636064,0.837999274796347,1.37057859742871,1.45407702758722,1.43985401102268,"CDH23","protein_coding"
"ENSG00000143228",1550.09075964993,0.603958214420908,0.0469271445591192,12.8701249584883,6.62948124904169e-38,1.08689332185457e-36,13.4062803893078,13.6309306854862,13.9214655183551,9.11555761045843,9.10270309666151,8.83820923782194,"NUF2","protein_coding"
"ENSG00000166482",6858.79664177313,-0.743069425139548,0.0577556750657915,-12.8657387225254,7.01678552777292e-38,1.14901437699851e-36,5.15746516504981,4.85075583896053,5.15699250120878,8.59089288260062,8.51644642209968,8.49268804672045,"MFAP4","protein_coding"
"ENSG00000130584",1391.24778103556,-0.61128127083005,0.0475486067532977,-12.8559239180579,7.96682424543708e-38,1.30302577302986e-36,4.6162705213708,4.44156711055473,4.38001222446376,6.72580581522174,7.07272688384895,6.82362899980194,"ZBTB46","protein_coding"
"ENSG00000163545",484.590871110137,0.822404423447565,0.0639751148702276,12.8550675542482,8.05554571505115e-38,1.3167496857882e-36,7.10779435632159,7.45778009382733,7.40101292224809,4.11830686881463,3.9797451109373,4.35441145739406,"NUAK2","protein_coding"
"ENSG00000168778",813.931371421981,-0.860445732825809,0.0669582100545679,-12.8504888664823,8.54684043082051e-38,1.39622205796144e-36,2.09027599318367,1.98642570340789,1.98878772411609,3.5188865063474,3.809487319377,3.75320283774603,"TCTN2","protein_coding"
"ENSG00000106948",1386.89960299349,0.667787190059397,0.0519718608064855,12.8490144416008,8.71130024743387e-38,1.42223931187669e-36,7.31693103379437,7.20019735122793,7.1915281261038,4.42631794136819,4.72371875814611,4.55931103223795,"AKNA","protein_coding"
"ENSG00000088992",482.426488265356,1.15159933032243,0.0896490107302001,12.8456445971076,9.09908425888544e-38,1.48466453533621e-36,4.43581004737222,4.74085591128729,4.3386732375062,1.73298968544037,2.06474476433828,2.25186016464405,"TESC","protein_coding"
"ENSG00000196187",1660.16911588928,-0.705168851338118,0.0549315299883609,-12.8372330333332,1.01435463748358e-37,1.65409928161283e-36,2.74553015852162,2.74969965072698,2.82137852057537,4.82777412154346,4.4859663920192,4.32755152777478,"TMEM63A","protein_coding"
"ENSG00000171004",300.540786026444,1.04701825089147,0.0815638533770387,12.8367923723699,1.02014347418778e-37,1.66254829566409e-36,2.88109394361473,2.68326706122318,2.79697070933017,1.35788672530555,1.38900005307891,1.30460647165255,"HS6ST2","protein_coding"
"ENSG00000133863",464.742265601413,1.08024102633647,0.084154218999369,12.8364452689481,1.02472638359858e-37,1.66902309728619e-36,1.54022342466534,1.74140935952913,1.88992267732156,0.875270258141515,0.828327501688562,0.747192858556522,"TEX15","protein_coding"
"ENSG00000198056",944.96539807336,0.659648578265901,0.0514108303775467,12.8309263519306,1.1004053860569e-37,1.79121907071237e-36,14.9274605207822,14.1466038369502,15.3626537369866,9.56947874050535,9.26756401500581,9.40333792251364,"PRIM1","protein_coding"
"ENSG00000172840",1028.82058506266,0.796568276344823,0.0621012505388601,12.8269281122828,1.15867805929342e-37,1.88495289752948e-36,3.61549770365712,3.76190197970473,3.77341889537016,2.44618618961078,2.13437564439694,1.86433825442468,"PDP2","protein_coding"
